基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
平安3-5年政策性金融债A,006934,33.50亿元（2020-09-30）,1.03%,2.04%,1.84%,2.49%,--,5.00%,田元强,320天,1.07%,2年又46天
圆信永丰兴利C,001919,0.00亿元（2020-09-30）,0.72%,1.27%,1.27%,-1.07%,12.17%,14.32%,林铮,320天,-2.19%,4年又275天
前海开源鼎安债券A,002971,0.05亿元（2020-09-30）,3.16%,5.54%,6.17%,10.13%,20.88%,23.90%,曾健飞,1年又155天,13.98%,1年又155天
景顺长城四季金利债券C,000182,0.02亿元（2020-09-30）,-0.25%,1.86%,-1.31%,2.64%,10.34%,41.78%,袁媛,6年又91天,27.79%,6年又283天
银河银信添利债券B,519666,0.68亿元（2020-09-30）,1.33%,1.78%,1.99%,7.41%,19.86%,111.68%,蒋磊,1年又148天,10.24%,4年又138天
长信利丰债券E,004651,0.48亿元（2020-09-30）,4.06%,6.05%,6.63%,14.32%,20.53%,25.66%,吴晖/李家春,1年又200天,18.73%,1年又257天/11年又165天
鹏华双债保利债券,000338,31.49亿元（2020-09-30）,3.04%,5.15%,5.35%,13.85%,28.14%,64.47%,王石千,340天,13.32%,2年又289天
汇添富双利增强债券C,000407,1.02亿元（2020-09-30）,2.07%,4.77%,5.13%,9.43%,21.68%,64.47%,徐光,114天,4.24%,2年又143天
嘉实多元债券A,070015,4.83亿元（2020-09-30）,5.36%,8.53%,9.69%,19.16%,27.74%,128.56%,洪流/王茜,1年又163天,24.74%,5年又237天/16年又350天
招商添浩纯债C,008732,1.03亿元（2020-09-10）,-0.55%,-0.57%,--,--,--,-0.43%,滕越,122天,-0.43%,3年又306天
上投摩根双债增利债券C,000378,0.08亿元（2020-09-30）,1.27%,1.46%,0.46%,4.64%,13.27%,61.37%,杨鑫/唐瑭,261天,2.75%,2年又320天/5年又238天
中欧聚瑞债券A,005419,0.50亿元（2020-09-30）,1.31%,1.69%,1.59%,0.72%,--,1.16%,洪慧梅/蒋雯文,230天,0.42%,4年又340天/2年又346天
淳厚益加债券C,010514,0.93亿元（2020-12-30）,--,--,--,--,--,-0.02%,薛莉丽/祁洁萍,11天,-0.02%,1年又143天/4年又128天
华泰保兴尊利债券C,005909,0.86亿元（2020-09-30）,-1.27%,1.28%,-0.03%,1.79%,--,13.47%,张挺/章劲,2年又200天,13.47%,3年又322天/3年又361天
中海纯债债券C,000299,0.04亿元（2020-09-30）,3.71%,2.66%,2.10%,3.33%,13.04%,27.41%,周梦婕,138天,2.38%,1年又283天
华泰保兴尊利债券A,005908,1.53亿元（2020-09-30）,-1.23%,1.39%,0.17%,2.21%,--,14.65%,张挺/章劲,2年又200天,14.65%,3年又322天/3年又361天
长信可转债债券A,519977,37.51亿元（2020-09-30）,4.02%,7.61%,7.49%,21.11%,36.27%,241.01%,倪伟/吴晖/李家春,1年又116天,30.55%,1年又116天/1年又257天/11年又165天
长信利众债券(LOF)C,163005,0.13亿元（2020-09-30）,0.35%,0.67%,0.66%,0.54%,14.89%,65.60%,刘婧/倪伟,185天,0.70%,185天/1年又116天
广发聚财信用债券B,270030,1.61亿元（2020-09-30）,0.90%,1.17%,0.02%,1.52%,12.24%,65.94%,代宇,8年又305天,65.94%,9年又161天
建信双息红利债券C,531017,0.54亿元（2020-09-30）,6.02%,5.39%,1.29%,7.81%,13.12%,60.70%,彭紫云/朱虹,1年又179天,10.55%,1年又179天/8年又158天
泰达宏利汇利债券C,003074,0.00亿元（2020-09-30）,1.28%,2.26%,1.99%,2.26%,10.62%,12.29%,宁霄/杜磊,255天,-0.65%,255天/3年又179天
银华信用双利债券A,180025,20.71亿元（2020-09-30）,3.34%,4.66%,4.83%,12.13%,21.72%,83.85%,孙慧/贾鹏,1年又187天,18.57%,4年又340天/6年又138天
银华信用双利债券C,180026,10.03亿元（2020-09-30）,3.27%,4.53%,4.53%,11.69%,20.26%,77.06%,孙慧/贾鹏,1年又187天,17.77%,4年又340天/6年又138天
光大增利收益债券A,360008,2.54亿元（2020-09-30）,-0.62%,1.18%,1.83%,6.48%,19.25%,70.48%,黄波,1年又67天,10.24%,1年又94天
前海开源鼎安债券C,002972,0.07亿元（2020-09-30）,3.11%,5.42%,5.88%,9.67%,19.75%,22.50%,曾健飞,1年又155天,13.32%,1年又155天
天弘弘丰增强回报债券C,006899,0.31亿元（2020-09-30）,-5.74%,-3.74%,-4.38%,-4.01%,--,-0.26%,杜广/王昌俊,169天,-3.39%,1年又57天/2年又271天
中银信用增利债券(LOF)C,010871,--亿元（--）,--,--,--,--,--,1.06%,周毅/奚鹏洲,30天,1.06%,2年又334天/10年又239天
长信可转债债券C,519976,34.20亿元（2020-09-30）,3.99%,7.51%,7.30%,20.68%,34.47%,219.98%,倪伟/吴晖/李家春,1年又116天,29.90%,1年又116天/1年又257天/11年又165天
信达澳银鑫安债券,166105,4.90亿元（2020-09-30）,3.50%,5.10%,3.31%,11.82%,19.21%,32.63%,尹华龙,2年又234天,19.96%,3年又260天
华富收益增强债券A,410004,10.44亿元（2020-09-30）,1.09%,2.60%,3.04%,6.12%,15.84%,174.00%,尹培俊,2年又119天,14.51%,6年又312天
招商民安增益债券A,008475,2.57亿元（2020-09-30）,0.74%,1.27%,1.22%,--,--,2.81%,侯杰/滕越,310天,2.81%,2年又73天/3年又306天
华泰紫金丰利中短债发起A,007821,12.01亿元（2020-09-30）,2.52%,-12.08%,-12.59%,-10.92%,--,-8.53%,杨义山/阮毅/陈晨,1年又66天,-9.98%,1年又66天/2年又72天/1年又311天
南方和元A,004555,10.75亿元（2020-09-30）,0.70%,0.99%,1.29%,3.19%,15.76%,18.56%,黄斌斌,2年又168天,11.14%,2年又336天
朱雀安鑫回报债券C,008470,0.99亿元（2020-09-30）,4.80%,6.69%,8.12%,--,--,12.23%,柳雯青,298天,12.23%,298天
南方宝元债券C,006585,20.15亿元（2020-09-30）,2.41%,5.51%,6.71%,13.97%,--,30.28%,林乐峰,2年又35天,30.28%,4年又287天
工银国债纯债债券A,003342,0.12亿元（2020-09-30）,0.75%,0.79%,0.76%,2.00%,13.19%,9.65%,张略钊,3年又20天,12.75%,3年又86天
广发聚财信用债券A,270029,5.77亿元（2020-09-30）,1.05%,1.31%,0.36%,2.01%,13.65%,71.28%,代宇,8年又305天,71.28%,9年又161天
招商信用增强债券C,007951,0.90亿元（2020-09-30）,0.40%,0.40%,0.69%,3.52%,--,6.02%,滕越,1年又122天,6.02%,3年又306天
万家家瑞债券C,004572,0.52亿元（2020-09-30）,2.52%,4.63%,3.27%,9.39%,20.27%,21.62%,尹诚庸,1年又45天,11.96%,5年又163天
创金合信转债精选债券A,002101,0.02亿元（2020-09-30）,-1.92%,-0.86%,-2.89%,-1.21%,6.84%,20.94%,王鑫/王林峰,10天,-1.04%,10天/1年又144天
华商可转债债券A,005273,0.34亿元（2020-09-30）,6.72%,18.36%,10.28%,28.95%,39.51%,41.50%,张永志,3年又20天,41.50%,10年又157天
华商可转债债券C,005284,0.85亿元（2020-09-30）,6.69%,18.23%,10.06%,28.41%,37.71%,40.42%,张永志,3年又20天,40.42%,10年又157天
国泰君安君得盛债券,952024,5.87亿元（2020-09-30）,0.97%,2.82%,2.46%,3.90%,--,4.93%,杜浩然/周晨,104天,3.00%,291天/1年又134天
鹏华丰利债券(LOF),160622,16.46亿元（2020-09-30）,0.79%,1.38%,1.38%,3.94%,20.09%,41.73%,王石千,2年又274天,18.04%,2年又289天
华润元大稳健债券C,001213,0.05亿元（2020-09-30）,-0.19%,0.10%,0.19%,2.68%,3.77%,5.51%,魏晓菲,34天,-0.10%,1年又129天
工银国债纯债债券C,003643,0.47亿元（2020-09-30）,0.74%,0.76%,0.71%,1.90%,12.82%,8.93%,张略钊,3年又20天,12.37%,3年又86天
工银开元利率债债券A,008539,5.96亿元（2020-09-30）,1.00%,1.71%,2.24%,--,--,1.32%,张略钊,311天,1.32%,3年又86天
景顺长城景颐丰利债券C,003505,0.00亿元（2020-09-30）,-0.38%,0.70%,-0.38%,1.55%,8.24%,14.17%,袁媛,1年又67天,2.90%,6年又283天
华夏鼎融债券C,003302,0.00亿元（2020-09-30）,1.70%,2.88%,3.35%,10.78%,18.56%,19.89%,张弘弢,2年又25天,16.52%,11年又187天
万家家瑞债券A,004571,5.17亿元（2020-09-30）,2.56%,4.75%,3.47%,9.83%,21.70%,23.17%,尹诚庸,1年又45天,12.45%,5年又163天
安信聚利增强债券A,006839,8.83亿元（2020-09-30）,0.68%,1.98%,0.72%,3.02%,--,9.68%,钟光正/任凭,44天,0.37%,9年又170天/2年又154天
景顺长城景颐丰利债券A,003504,1.79亿元（2020-09-30）,-0.34%,0.81%,-0.17%,1.96%,9.55%,15.17%,袁媛,1年又67天,3.39%,6年又283天
朱雀安鑫回报债券A,008469,4.95亿元（2020-09-30）,4.83%,6.78%,8.29%,--,--,12.41%,柳雯青,298天,12.41%,298天
财通资管积极收益债券A,002901,0.61亿元（2020-09-30）,0.56%,1.43%,1.56%,4.61%,17.05%,24.02%,宫志芳,1年又296天,8.54%,3年又146天
财通资管积极收益债券C,002902,0.37亿元（2020-09-30）,0.53%,1.32%,1.36%,4.19%,15.56%,21.74%,宫志芳,1年又296天,7.75%,3年又146天
工银开元利率债债券C,008540,0.01亿元（2020-09-30）,0.97%,1.60%,2.03%,--,--,0.98%,张略钊,311天,0.98%,3年又86天
南方宝元债券A,202101,95.11亿元（2020-09-30）,2.46%,5.69%,7.03%,14.65%,27.80%,609.29%,林乐峰,4年又287天,47.71%,4年又287天
易方达裕富债券A,008556,5.42亿元（2020-09-30）,3.39%,4.52%,6.00%,--,--,8.91%,张雅君,290天,8.91%,6年又177天
光大岁末红利纯债C,000490,0.02亿元（2020-09-30）,0.42%,0.16%,0.67%,2.14%,10.67%,24.85%,周华,2年又76天,6.86%,2年又154天
招商安本增利债券,217008,4.60亿元（2020-09-30）,0.31%,0.83%,0.68%,6.41%,10.52%,154.44%,滕越,3年又166天,13.52%,3年又306天
海富通添鑫收益债券A,008611,2.66亿元（2020-09-30）,2.74%,4.44%,4.14%,--,--,4.90%,陈轶平/杜晓海,262天,4.90%,7年又136天/4年又203天
民生加银鑫安纯债A,002684,6.22亿元（2020-09-30）,0.69%,1.60%,1.60%,2.90%,13.61%,17.39%,姚航,1年又144天,4.12%,6年又357天
天弘永利债券B,420102,26.86亿元（2020-09-30）,-0.82%,2.24%,5.16%,11.20%,26.52%,112.10%,姜晓丽,4年又246天,32.31%,8年又162天
东吴优益债券A,005144,2.01亿元（2020-09-30）,2.94%,4.62%,4.41%,7.59%,10.35%,10.98%,陈晨/黄婧丽,185天,4.27%,5年又218天/2年又347天
博时信用债券A/B,050011,17.53亿元（2020-09-30）,7.51%,13.92%,16.36%,21.85%,52.47%,263.11%,过钧,11年又217天,263.11%,16年又148天
安信聚利增强债券B,010053,0.00亿元（2020-09-30）,0.68%,1.98%,--,--,--,1.61%,任凭/钟光正,44天,0.37%,2年又154天/9年又170天
信诚双盈债券(LOF),165517,30.29亿元（2020-09-30）,1.16%,1.28%,1.52%,3.32%,14.30%,128.72%,韩海平/杨立春,1年又137天,5.58%,10年又121天/5年又278天
华夏鼎融债券A,003301,1.17亿元（2020-09-30）,1.74%,3.01%,3.58%,11.23%,20.01%,21.93%,张弘弢,2年又25天,17.49%,11年又187天
光大岁末红利纯债A,000489,10.74亿元（2020-09-30）,0.37%,0.16%,0.74%,2.34%,11.72%,28.01%,周华,2年又76天,7.58%,2年又154天
海富通添鑫收益债券C,008610,0.44亿元（2020-09-30）,2.71%,4.33%,3.92%,--,--,4.60%,陈轶平/杜晓海,262天,4.60%,7年又136天/4年又203天
财通资管积极收益债券E,006162,3.55亿元（2020-09-30）,0.55%,1.40%,1.52%,4.51%,--,12.32%,宫志芳,1年又296天,8.35%,3年又146天
工银双债增强债券,164814,1.04亿元（2020-09-30）,0.18%,0.56%,-3.59%,8.55%,28.52%,83.44%,李昱/张洋,2年又322天,27.01%,2年又353天/5年又148天
天弘永利债券E,002794,1.00亿元（2020-09-30）,-0.82%,2.24%,5.17%,11.21%,26.51%,22.41%,姜晓丽,4年又246天,22.41%,8年又162天
信达澳银信用债债券C,610108,0.03亿元（2020-09-30）,3.29%,4.68%,3.65%,6.83%,20.36%,38.78%,尹华龙,2年又234天,18.92%,3年又260天
创金合信转债精选债券C,002102,0.01亿元（2020-09-30）,-1.94%,-0.94%,-3.03%,-1.49%,5.37%,10.12%,王鑫/王林峰,10天,-1.04%,10天/1年又144天
申万菱信安泰丰利债券A,007391,2.28亿元（2020-09-30）,1.57%,2.19%,2.75%,5.22%,--,6.40%,杨翰,125天,2.46%,244天
国金惠安利率债C,008799,0.12亿元（2020-09-30）,1.20%,2.52%,1.52%,--,--,-1.52%,于涛,311天,-1.52%,1年又198天
景顺长城景盈双利债券A,002796,2.57亿元（2020-09-30）,0.16%,1.28%,0.21%,2.55%,14.72%,18.88%,袁媛,4年又176天,18.88%,6年又283天
安信聚利增强债券C,006840,0.78亿元（2020-09-30）,0.65%,1.92%,0.61%,2.81%,--,9.30%,钟光正/任凭,44天,0.34%,9年又170天/2年又154天
招商民安增益债券C,008476,0.80亿元（2020-09-30）,0.69%,1.11%,0.92%,--,--,2.29%,侯杰/滕越,310天,2.29%,2年又73天/3年又306天
南方多利增强债券C,202102,1.93亿元（2020-09-30）,1.41%,3.02%,3.52%,5.91%,17.16%,106.52%,李璇,128天,2.21%,10年又113天
天弘添利债券(LOF)C,164206,11.54亿元（2020-09-30）,-5.64%,-5.20%,-5.91%,2.81%,18.85%,102.44%,杜广,1年又29天,7.01%,1年又57天
国金惠安利率债A,008798,22.54亿元（2020-09-30）,1.22%,2.55%,1.57%,--,--,-1.47%,于涛,311天,-1.47%,1年又198天
天弘添利债券(LOF)E,009512,0.50亿元（2020-09-30）,-5.61%,-5.11%,-5.74%,--,--,0.37%,杜广,233天,0.37%,1年又57天
景顺长城景盈双利债券C,002797,0.02亿元（2020-09-30）,0.13%,1.18%,0.01%,2.14%,13.36%,16.80%,袁媛,4年又176天,16.80%,6年又283天
交银增利债券C,519682,5.33亿元（2020-09-30）,1.51%,2.06%,2.18%,4.82%,19.70%,98.12%,魏玉敏,141天,1.37%,2年又135天
泓德裕康债券C,002739,1.14亿元（2020-09-30）,4.16%,6.23%,8.26%,17.13%,35.90%,38.62%,毛静平/李倩,2年又121天,34.06%,2年又121天/5年又22天
富荣富安债券A,005173,0.64亿元（2020-09-30）,1.81%,3.45%,2.27%,15.96%,--,26.27%,吕晓蓉,2年又283天,26.27%,3年又188天
富国宝利增强债券,005078,3.09亿元（2020-09-30）,3.18%,5.65%,4.83%,9.50%,--,22.63%,陈斯扬,1年又298天,13.83%,2年又298天
圆信永丰强化收益C,002933,0.15亿元（2020-09-30）,1.93%,3.08%,3.68%,7.74%,21.19%,27.48%,林铮/李明阳,320天,6.91%,4年又275天/3年又37天
南方卓元债券A,003612,7.14亿元（2020-09-30）,1.80%,3.94%,5.68%,9.48%,22.11%,27.10%,郑迎迎,2年又336天,21.26%,7年又318天
天弘永利债券C,009610,0.40亿元（2020-09-30）,-0.85%,2.16%,5.00%,--,--,7.92%,姜晓丽,228天,7.92%,8年又162天
天治稳健双盈债券,350006,2.38亿元（2020-09-30）,2.45%,4.75%,4.34%,5.31%,11.82%,111.14%,王洋,1年又312天,7.03%,7年又33天
南方卓元债券C,003613,0.02亿元（2020-09-30）,1.77%,3.83%,5.47%,9.04%,20.66%,25.03%,郑迎迎,2年又336天,19.85%,7年又318天
申万菱信安泰丰利债券C,007392,0.01亿元（2020-09-30）,1.56%,2.15%,2.71%,5.13%,--,6.27%,杨翰,125天,2.41%,244天
华商双债丰利债券A,000463,2.04亿元（2020-09-30）,0.95%,-9.87%,-10.75%,-25.09%,-50.38%,-11.38%,厉骞,300天,-25.18%,1年又17天
招商添浩纯债A,008731,1.00亿元（2020-09-10）,-0.59%,-0.95%,--,--,--,-0.80%,滕越,122天,-0.80%,3年又306天
宝盈增强收益债券A/B,213007,0.25亿元（2020-09-30）,2.63%,2.90%,5.00%,9.52%,16.91%,117.63%,张仲维/邓栋/高宇,157天,1.65%,5年又150天/6年又143天/4年又183天
泓德裕康债券A,002738,49.08亿元（2020-09-30）,4.19%,6.34%,8.44%,17.51%,37.29%,40.73%,毛静平/李倩,2年又121天,35.18%,2年又121天/5年又22天
鹏扬聚利六个月持有期债券A,008501,5.22亿元（2020-09-30）,3.92%,7.64%,8.17%,--,--,11.32%,张望/李沁/李刚,296天,12.07%,296天/1年又135天/2年又7天
富荣富安债券C,005174,0.22亿元（2020-09-30）,1.78%,3.33%,2.07%,15.50%,--,26.83%,吕晓蓉,2年又283天,26.83%,3年又188天
鹏扬聚利六个月持有期债券C,008502,7.06亿元（2020-09-30）,3.89%,7.52%,7.95%,--,--,10.89%,张望/李沁/李刚,296天,11.72%,296天/1年又135天/2年又7天
圆信永丰强化收益A,002932,18.88亿元（2020-09-30）,1.97%,3.19%,3.88%,8.16%,22.60%,29.72%,林铮/李明阳,320天,7.25%,4年又275天/3年又37天
银华增强收益债券,180015,1.96亿元（2020-09-30）,3.15%,4.14%,4.30%,11.02%,17.37%,108.98%,冯帆/贾鹏,12天,2.11%,12天/6年又138天
东吴优益债券C,005145,0.00亿元（2020-09-30）,2.90%,4.50%,4.20%,7.25%,8.99%,9.56%,陈晨/黄婧丽,185天,4.06%,5年又218天/2年又347天
华夏鼎汇债券C,003827,0.00亿元（2020-09-30）,1.57%,3.62%,3.43%,11.47%,19.51%,22.58%,宋洋,2年又25天,16.10%,4年又54天
申万菱信稳益宝债券,310508,7.92亿元（2020-09-30）,2.96%,3.86%,4.32%,12.78%,20.13%,91.44%,范磊,333天,12.20%,4年又19天
东方双债添利债券A,400027,13.96亿元（2020-09-30）,0.35%,2.28%,2.93%,10.78%,20.26%,77.01%,杨贵宾,244天,8.30%,4年又168天
长信利鑫债券(LOF)A,163008,0.89亿元（2020-09-30）,0.52%,2.05%,1.39%,4.30%,17.40%,20.60%,张文琍,4年又2天,20.60%,15年又49天
民生增强收益债券A,690002,17.92亿元（2020-09-30）,2.98%,4.67%,4.61%,11.34%,23.09%,159.18%,邱世磊,1年又67天,12.98%,4年又348天
富国优化增强债券A/B,100035,21.97亿元（2020-09-30）,2.65%,5.08%,2.48%,7.10%,18.51%,105.65%,张明凯,1年又87天,11.55%,5年又340天
国投瑞银中高等级债券A,000069,0.66亿元（2020-09-30）,2.11%,3.15%,3.06%,6.54%,19.90%,57.94%,宋璐,1年又175天,10.06%,4年又169天
东方双债添利债券C,400029,0.37亿元（2020-09-30）,0.32%,2.17%,2.72%,10.34%,18.94%,72.92%,杨贵宾,244天,8.01%,4年又168天
国投瑞银中高等级债券C,000070,0.90亿元（2020-09-30）,2.03%,3.06%,2.88%,6.16%,18.75%,53.99%,宋璐,1年又175天,9.48%,4年又169天
民生增强收益债券C,690202,9.42亿元（2020-09-30）,3.02%,4.53%,4.46%,10.89%,22.36%,149.11%,邱世磊,1年又67天,12.53%,4年又348天
华富强化回报债券(LOF),164105,4.89亿元（2020-09-30）,2.40%,4.77%,6.04%,10.03%,26.10%,122.08%,尹培俊,6年又301天,104.15%,6年又312天
交银定期支付月月丰债券A,519730,0.25亿元（2020-09-30）,4.52%,3.51%,2.91%,6.86%,17.24%,64.25%,唐赟,171天,2.27%,5年又161天
金元顺安沣泉债券,005843,1.28亿元（2020-09-30）,2.76%,4.21%,4.07%,4.64%,--,7.69%,张博/周博洋,185天,3.95%,2年又282天/2年又350天
融通增强收益债券C,001124,0.17亿元（2020-09-30）,3.07%,4.35%,5.02%,9.20%,15.57%,25.49%,王超/余志勇,4年又243天,17.57%,7年又16天/8年又92天
嘉实稳固收益债券C,070020,39.34亿元（2020-09-30）,3.07%,6.05%,6.86%,13.48%,26.00%,84.85%,胡永青,83天,5.31%,8年又250天
易方达安心回报债券A,110027,109.11亿元（2020-09-30）,5.35%,8.16%,8.56%,16.64%,29.76%,258.37%,张清华,6年又359天,228.27%,7年又20天
华安稳固收益债券A,002534,20.06亿元（2020-09-30）,2.18%,2.65%,1.90%,5.76%,17.47%,72.77%,石雨欣/郑可成,4年又295天,72.77%,5年又179天/11年又118天
建信双息红利债券A,530017,3.10亿元（2020-09-30）,5.98%,5.45%,1.39%,8.07%,14.17%,101.39%,彭紫云/朱虹,1年又179天,10.99%,1年又179天/8年又158天
博时信用债券C,050111,7.40亿元（2020-09-30）,7.49%,13.81%,16.15%,21.41%,50.87%,248.14%,过钧,11年又217天,248.14%,16年又148天
华润元大稳健债券A,001212,5.54亿元（2020-09-30）,-0.19%,0.67%,0.19%,2.85%,4.94%,7.40%,魏晓菲,34天,0.48%,1年又129天
长信利鑫债券(LOF)C,163003,0.12亿元（2020-09-30）,0.49%,1.96%,1.21%,3.93%,16.18%,112.39%,张文琍,9年又203天,112.39%,15年又49天
国联安信心增长债券A,253060,0.49亿元（2020-09-30）,2.01%,2.49%,3.08%,8.91%,17.74%,44.20%,沈丹/王欢,355天,8.46%,3年又140天/3年又13天
宝盈增强收益债券C,213917,0.09亿元（2020-09-30）,2.59%,2.78%,4.78%,9.06%,15.49%,98.74%,张仲维/邓栋/高宇,157天,1.46%,5年又150天/6年又143天/4年又183天
银华远景债券,002501,102.18亿元（2020-09-30）,3.51%,4.85%,5.03%,12.10%,26.96%,32.42%,贾鹏/孙慧,1年又5天,12.20%,6年又138天/4年又340天
景顺长城景颐双利债券A,000385,9.87亿元（2020-09-30）,2.65%,5.94%,4.48%,9.60%,19.17%,76.37%,董晗/毛从容,46天,3.46%,9年又72天/15年又227天
融通增强收益债券A,000142,0.36亿元（2020-09-30）,3.10%,4.44%,5.21%,9.56%,19.40%,53.05%,王超/余志勇,4年又243天,22.74%,7年又16天/8年又92天
华夏鼎汇债券A,003826,1.20亿元（2020-09-30）,1.60%,3.70%,3.60%,11.81%,20.60%,24.06%,宋洋,2年又25天,16.83%,4年又54天
易方达裕富债券C,008557,0.15亿元（2020-09-30）,3.36%,4.41%,5.79%,--,--,8.57%,张雅君,290天,8.57%,6年又177天
南方双元C,000998,0.12亿元（2020-09-30）,1.60%,1.86%,3.97%,7.30%,18.14%,23.56%,杜才超,256天,5.70%,4年又33天
汇添富双利债券C,000692,6.55亿元（2020-09-30）,3.74%,5.68%,6.12%,13.96%,28.58%,80.40%,吴江宏,1年又136天,17.30%,5年又179天
富国优化增强债券C,100037,3.30亿元（2020-09-30）,2.55%,4.98%,2.24%,6.65%,16.99%,96.02%,张明凯,1年又87天,10.94%,5年又340天
汇添富双利债券A,470018,87.12亿元（2020-09-30）,3.75%,5.76%,6.32%,14.46%,30.17%,101.90%,吴江宏,1年又136天,17.93%,5年又179天
鑫元聚鑫收益增强债C,000897,0.04亿元（2020-09-30）,2.06%,2.81%,0.77%,0.86%,11.62%,7.81%,王美芹,1年又134天,2.25%,4年又159天
中融融信双盈C,003335,0.16亿元（2020-09-30）,2.34%,3.24%,1.30%,12.38%,14.56%,8.32%,朱柏蓉,243天,8.29%,1年又346天
方正富邦丰利债券C,006417,0.00亿元（2020-09-30）,1.33%,5.31%,0.56%,12.56%,--,18.21%,程同朦,202天,9.40%,1年又303天
交银增强收益债券,519729,0.17亿元（2020-09-30）,4.37%,3.42%,2.21%,6.01%,15.70%,66.64%,唐赟,171天,2.14%,5年又161天
人保鑫利债券A,006114,1.69亿元（2020-09-30）,2.83%,3.25%,3.16%,6.47%,--,15.77%,张丽华,186天,3.16%,2年又155天
华商转债精选债券C,007684,2.00亿元（2020-09-29）,-1.48%,-1.44%,--,--,--,-1.44%,张永志,103天,-1.44%,10年又157天
华商转债精选债券A,007683,1.00亿元（2020-09-29）,-1.45%,-1.36%,--,--,--,-1.36%,张永志,103天,-1.36%,10年又157天
交银定期支付月月丰债券C,519731,0.04亿元（2020-09-30）,4.49%,3.39%,2.71%,6.48%,15.85%,59.30%,唐赟,171天,2.12%,5年又161天
鑫元聚鑫收益增强债A,000896,0.14亿元（2020-09-30）,2.10%,2.92%,0.98%,1.26%,12.99%,10.50%,王美芹,1年又134天,2.80%,4年又159天
